====== Unix Operating System Level, Disk Use, and Application by Model ======

Prepared on Mon Jun 22 01:00:00 CDT 2015 Total Unix Servers => 210


<html>
<head>
<script type=text/javascript src=https://www.google.com/jsapi></script>
<script type=text/javascript>
google.load('visualization', '1.0', {'packages':['corechart']});
google.setOnLoadCallback(drawChart);
function drawChart() {
var data = new google.visualization.DataTable();
data.addColumn('string', 'Usage');
data.addColumn('number', 'Terabytes');
data.addRows([
['AIX 5.3 Unsupported', 7],
['AIX 6.1 Supported', 24],
['AIX 7.1 Supported', 124],
['HPUX', 2],
['RedHat 5', 1],
['RedHat 6', 14],
['SuSE', 1],
['VIOS Supported', 37],
['Solaris', 0],
['Other Unix', 1]
]);
var options = {'title':'OS Levels',
'width':800,
'height':600,
colors:['#FF0000', '#33FF99', '#33CC33', '#6600FF', '#3333FF', '#3366FF', '#33FFFF', '#669933', '#FFFF33', '#FF00CC']};
var chart = new google.visualization.PieChart(document.getElementById('chart_div'));
chart.draw(data, options);
}
</script>
</head>
<body>
<!--Div that will hold the pie chart-->
<div id=chart_div></div>
</body>
</html>

^Server Name^OS^Operating System Level^Netbios/Firmware ^Allocated^Free^Used^% Free^Model^Serial/Part Number^Type^MHz^# Proc^Memory^OV Rel^Function^App^Description^Location^HMC^Public IP^Mac Address^Private IP^Fibre WWN^
|qaap3p01|AIX|7100-03-04-1441|SV810_108|79|34|44|44%| IBM,8284-22A|215D24V| PowerPC_POWER8| 3425 MHz|4| 12288 MB|11.05.005|Test Q/A|Gentran EDI,Autosys,ConnectDirect|FTA EDI Gentran App Server, Autosys Job Scheduler, ConnectDirect|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.121|7a.d1.a5.58.a.2| N/A|fcs0>C0507607FDBB0000 fcs1>C0507607FDBB0002 |
|xnpr3d01|AIX|7100-03-04-1441|SV810_108|664|545|118|82%| IBM,8284-22A|215D24V| PowerPC_POWER8| 3425 MHz|4| 24576 MB|11.05.005|Development|SAP Business Datawarehouse BI-BW, Oracle, Websphere |SAP BI-BW SSP BI/BW SAP DB Server, Websphere Zycus Dev for Dual maint.|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.61|ce.f2.71.eb.70.2| N/A|fcs0>C0507607F3530018 fcs1>C0507607F353001A |
|tnqa3d01|AIX|7100-03-04-1441|SV810_108|254|96|158|37%| IBM,8284-22A|215D24V| PowerPC_POWER8| 3425 MHz|4| 24576 MB|11.05.005|Test Q/A|SAP Business Datawarehouse BI-BW, Oracle, Websphere |SAP BI-BW SSP BI/BW SAP DB Server, Websphere Zycus|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.73|ce.f2.76.ab.69.2| N/A|fcs0>C0507607F353001C fcs1>C0507607F353001E |
|peerap01|AIX|7100-03-04-1441|SV810_108|76|58|18|76%| IBM,8284-22A|215D24V| PowerPC_POWER8| 3425 MHz|8| 65536 MB|11.05.005|Production|SAP ERP TA2,SAP Webdispatcher,Interface to EU Autosys Job Scheduler|SAP TA2 ERP App Server#1,SAP Webdispatcher,Interface to EU Autosys Job Scheduler|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.38|ce.f2.71.2f.2.2| N/A|fcs0>C0507607F3530028 fcs1>C0507607F353002A |
|peerap06|AIX|7100-03-04-1441|SV810_108|46|32|13|70%| IBM,8284-22A|215D24V| PowerPC_POWER8| 3425 MHz|8| 65536 MB|11.05.005|Production|SAP ERP TA2|TA2 ERP App Server#6|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.43|ce.f2.75.ac.18.2| N/A|fcs0>C0507607F3530020 fcs1>C0507607F3530022 |
|peerap07|AIX|7100-03-04-1441|SV810_108|51|37|13|73%| IBM,8284-22A|215D24V| PowerPC_POWER8| 3425 MHz|8| 65536 MB|11.05.005|Production|SAP ERP TA2|TA2 ERP App Server#7|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.49|ce.f2.7d.ae.25.2| N/A|fcs0>C0507607F3530024 fcs1>C0507607F3530026 |
|xgpretl1|AIX|7100-03-04-1441|SV810_108|372|336|36|90%| IBM,8284-22A|847584V| PowerPC_POWER8| 3425 MHz|2| 16384 MB|11.05.005|Development|IBM Datasteg Information Server|ETL DataStage App Server|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.76|ce.f2.75.93.97.2| N/A|fcs0>C0507607F3530014 fcs1>C0507607F3530016 |
|taprvio130|VIOS|2.2.3.4|SV810_108|42|33|8|79%| IBM,8284-22A|847584V| PowerPC_POWER8| 3425 MHz|2| 8192 MB|11.05.005|IBM/VIOS|VIOS|Provide Virtualization for AIX/Power8|Lincolnshire| tgprhmc5 tgprhmc6|10.0.4.230|7a.d1.a5.58.37.4| N/A|fcs0>10000090FA7B06BC fcs1>10000090FA7B06BD |
|taprvio131|VIOS|2.2.3.4|SV810_108|42|33|8|79%| IBM,8284-22A|847584V| PowerPC_POWER8| 3425 MHz|2| 8192 MB|11.05.005|IBM/VIOS|VIOS|Provide Virtualization for AIX/Power8|Lincolnshire| tgprhmc5 tgprhmc6|10.0.4.231|7a.d1.a1.e4.c6.4| N/A|fcs0>10000090FA6B33A6 fcs1>10000090FA6B33A7 |
|peerap04|AIX|7100-03-04-1441|SV810_108|71|54|17|75%| IBM,8284-22A|847584V| PowerPC_POWER8| 3425 MHz|8| 65536 MB|11.05.005|Production|SAP ERP TA2,SAP Webdispatcher,Interface to EU Autosys Job Scheduler|TA2 ERP App Server#1,SAP Webdispatcher,Interface to EU Autosys Job Scheduler|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.41|7a.d1.ae.e1.5.2| N/A|fcs0>C0507607FDBB0022 fcs1>C0507607FDBB0024 |
|peerap05|AIX|7100-03-04-1441|SV810_108|56|40|16|71%| IBM,8284-22A|847584V| PowerPC_POWER8| 3425 MHz|8| 65536 MB|11.05.005|Production|SAP ERP TA2,SAP|TA2 ERP App Server#5|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.42|7a.d1.a3.e5.7.2| N/A|fcs0>C0507607FDBB0026 fcs1>C0507607FDBB0028 |
|pgnmsv01|AIX|7100-03-04-1441|SV810_108|415|162|253|39%| IBM,8284-22A|847585V| PowerPC_POWER8| 3425 MHz|2| 16384 MB|N/A|Production|IBM NIM Server|Primary Production Network Installation Manager Server |lincolnshire| tgprhmc5 tgprhmc6|10.0.48.12|7a.d1.a3.73.28.2| N/A|fcs0>C0507607FDBB0010 fcs1>C0507607FDBB0018 |
|taprvio120|VIOS|2.2.3.4|SV810_108|42|34|8|80%| IBM,8284-22A|847585V| PowerPC_POWER8| 3425 MHz|2| 8192 MB|11.05.005|IBM/VIOS|VIOS| Provide virtualization for AIX/Power8|Lincolnshire| tgprhmc5 tgprhmc6|10.0.4.220|6a.48.e2.89.5f.4| N/A|fcs0>10000090FA713CC4 fcs1>10000090FA713CC5 |
|taprvio121|VIOS|2.2.3.4|SV810_108|42|34|8|80%| IBM,8284-22A|847585V| PowerPC_POWER8| 3425 MHz|2| 8192 MB|11.05.005|IBM/VIOS|VIOS|Provides virtualization|Lincolnshire| tgprhmc5 tgprhmc6|10.0.4.221|6a.48.e7.43.48.4| N/A|fcs0>10000090FA6D3950 fcs1>10000090FA6D3951 |
|peerap03|AIX|7100-03-04-1441|SV810_108|49|35|14|70%| IBM,8284-22A|847585V| PowerPC_POWER8| 3425 MHz|8| 65536 MB|11.05.005|Production|SAP ERP TA2|TA2 SAP ERP App Server#3|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.40|6a.48.ec.40.da.2| N/A|fcs0>C0507607FDBD001C fcs1>C0507607FDBD001E |
|TEPR2A02|AIX|7100-03-04-1441|SV810_108|62|35|27|56%| IBM,8284-22A|847585V| PowerPC_POWER8| 3425 MHz|8| 65536 MB|11.05.005|Production|SAP TA2 Application Server, EDI (Gentran and GIS) interface server|SAP TA2 ERP App Server#2,EDI (Gentran and GIS) interface server |Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.142|6a.48.e0.1e.da.2| N/A|fcs0>C0507607FDBD0020 fcs1>C0507607FDBD0022 |
|pafoap02|AIX|7100-03-02-1412|AA730_087|69|42|26|61%| IBM,8406-70Y|0621FFB| PowerPC_POWER7| 3000 MHz|1| 8192 MB|11.05.005|Production|Oracle FORMS|Oracle Forms App Server#2 working in tandem with pafoap01|Lincolnshire| taprvio17|10.0.48.177|1a.71.89.71.da.4| N/A|No Fibre |
|daerap01|AIX|7100-03-04-1441|AA730_087|42|29|12|69%| IBM,8406-70Y|0621FFB| PowerPC_POWER7| 3000 MHz|4| 6144 MB|11.05.005|Development|SAP ERP CTA|SAP CTA ERP App Server|Lincolnshire| taprvio17|10.0.48.14|26.ed.ef.6c.a7.4| N/A|No Fibre |
|taprvio17|VIOS|2.2.2.1|AA730_087|44|31|12|72%| IBM,8406-70Y|0621FFB| PowerPC_POWER7| 3000 MHz|4| 8192 MB|11.05.005|IBM/VIOS|VIOS|VIO UNIX Infrastructure Server|Lincolnshire|No HMC|10.0.4.20|5c.f3.fc.a0.8b.82| N/A|fcs2>21000024FF2E974C fcs3>21000024FF2E974D fcs0>21000024FF228778 fcs1>21000024FF228779 |
|itcad001|AIX|5300-12-01-1016|AA730_087|88|59|29|67%| IBM,8406-70Y|0635DDB| PowerPC_POWER7| 3000 MHz|1| 6144 MB|11.05.005|Development|Manugistics, Oracle (old unsupported)|Manugistics Dev Oracle DB/App Server|Lincolnshire| 10.0.4.93|10.32.6.70|26.ed.e1.62.9a.4| N/A|No Fibre |
|taprvio18|VIOS|2.2.2.1|AA730_087|43|33|9|77%| IBM,8406-70Y|0635DDB| PowerPC_POWER7| 3000 MHz|2| 6144 MB|11.05.005|IBM/VIOS|VIOS|VIO UNIX Infrastructure Server|Lincolnshire|No HMC|10.0.4.93|34.40.b5.cf.21.32| N/A|fcs2>21000024FF371CC2 fcs3>21000024FF371CC3 fcs0>21000024FF3FF15C fcs1>21000024FF3FF15D |
|panmsv02|AIX|7100-03-04-1441|AA730_087|189|86|102|45%| IBM,8406-70Y|0635DDB| PowerPC_POWER7| 3000 MHz|2| 6144 MB|11.14.014|Production|Network Installation Manager-NIM Server|Lincolnshire NIM Server#2 for AIX systems|Lincolnshire| taprvio18|10.0.48.167|1a.71.8e.4d.cc.4| N/A|fcs0>C05076059BD20000 fcs1>C05076059BD20002 |
|pgadap01|AIX|7100-03-04-1441|AA730_094|662|149|512|22%| IBM,8406-70Y|06E651A| PowerPC_POWER7| 3000 MHz|1| 4096 MB|11.05.005|Production|SAP ERP TA2|TA2 SAP Admin App Server - BASIS|Lincolnshire| taprvio16|10.0.48.183|8e.4f.a8.7c.6c.4| N/A|No Fibre |
|pggpap01|AIX|7100-03-02-1412|AA730_094|49|34|15|68%| IBM,8406-70Y|06E651A| PowerPC_POWER7| 3000 MHz|3| 20480 MB|11.05.005|Production|SAP PLP|PLM-Atlas App Server|Lincolnshire| taprvio16|10.32.50.67|8e.4f.a1.8b.59.4| N/A|No Fibre |
|taprvio16|VIOS|2.2.2.1|AA730_094|47|35|11|75%| IBM,8406-70Y|06E651A| PowerPC_POWER7| 3000 MHz|4| 5120 MB|11.05.005|IBM/VIOS|VIOS|provides virtualization to Power8 AIX systems |Lincolnshire|No HMC|10.0.4.63|e4.1f.13.21.5d.40| N/A|fcs2>2100001B329C6F8D fcs3>2101001B32BC6F8D fcs0>21000024FF2CEF72 fcs1>21000024FF2CEF73 |
|pgdmr057|AIX|6100-07-05-1228|SF240_417|145|68|76|47%| IBM,9110-51A|060A7AE| PowerPC_POWER5| 1648 MHz|2| 2048 MB|11.05.005|Test Q/A|MaxDB,CDB,SDB|Content/Atlas Server|Lincolnshire| tgprhmc2 taitc051|10.0.48.40|0.11.25.c5.6f.2c| N/A|No Fibre |
|taglk057|AIX|6100-09-05-1524|SF240_417|236|113|122|48%| IBM,9110-51A|060A8AE| PowerPC_POWER5| 1648 MHz|4| 3920 MB|11.05.005|Production|MaxDB,CDB,SDB,Netbackup|Backup Content/Atlas Server Grass Lake|Grass Lake MI| taglk058|10.34.69.23|0.11.25.c5.68.5a| N/A|fcs0>10000000C976224C fcs1>10000000C976224D |
|tastr057|AIX|6100-07-05-1228|SF240_417|247|106|140|43%| IBM,9110-51A|0618C5F| PowerPC_POWER5| 1648 MHz|4| 3920 MB|11.05.005|Production|MaxDB,CDB,SDB,NetBackup|Backup Content/Atlas Server Sint Troiden|Sint Truiden| tastr058|10.58.148.57|0.11.25.c5.86.32| N/A|No Fibre |
|taerm057|AIX|6100-07-05-1228|SF240_417|211|115|95|54%| IBM,9110-51A|061A1FF| PowerPC_POWER5| 1648 MHz|4| 3920 MB|11.05.005|Production|CDB,SDB|Backup Content/Atlas Server Ermua|Ermua, Spain| taerm058|10.60.97.57|0.11.25.c5.b4.2| N/A|No Fibre |
|taglw057|AIX|6100-07-05-1228|SF240_417|216|123|93|56%| IBM,9110-51A|061A23F| PowerPC_POWER5| 1648 MHz|4| 2896 MB|11.05.005|Production|MaxDB,CDB,SDB,Netbackup|Backup Content/Atlas Server Gliwice|Gliwice, Poland| taglw058|10.60.209.57|0.11.25.c5.86.a| N/A|No Fibre |
|tamon057|AIX|6100-09-05-1524|SF240_417|239|94|144|39%| IBM,9110-51A|06891AD| PowerPC_POWER5| 1648 MHz|4| 3920 MB|11.05.005|Production|MaxDB,CDB,SDB,Netbackup|Backup Content/Atlas Server Monroe|Monroe Mi. USA| tamon058 tgprhmc4|10.36.208.23|0.11.25.c5.fa.34| N/A|No Fibre |
|taryb057|AIX|6100-07-05-1228|SF240_417|216|102|113|47%| IBM,9110-51A|6518AAF| PowerPC_POWER5| 1648 MHz|4| 3920 MB|11.05.005|Production|MaxDB,CDB,SDB,Netbackup|Backup Server/Atlas Content Test Server Rybnik|Rybnik, Poland| taryb058|170.64.83.6|0.11.25.c5.79.6a| N/A|fcs0>10000000C9895EC9 |
|taede057|AIX|6100-07-05-1228|SF240_417|178|81|97|45%| IBM,9110-51A|651A2EF| PowerPC_POWER5| 1648 MHz|4| 3920 MB|11.05.005|Test Q/A|CDB,SDB|Backup Server/Atlas Content Test Server Edenkoben|Edenkoben| taede058|10.58.20.57|0.11.25.c5.79.58| N/A|fcs0>10000000C9820242 fcs1>10000000C9820243 |
|taitc118|AIX|7100-03-04-1441|SF240_418|1502|324|1178|21%| IBM,9111-520|10B4F8D| PowerPC_POWER5| 1499 MHz|2| 11744 MB|11.05.005|Production|AIX Network Installation manager-NIM|Primary Lincolnshire NIM Server - Infrastructure|Lincolnshire| tgprhmc2 taitc051|10.32.51.118|0.14.5e.4d.60.54| N/A|fcs1>10000000C9538915 fcs2>10000000C9551E26 |
|taestr006|AIX|6100-07-05-1228|SF240_417|794|342|451|43%| IBM,9111-520|65BCE5B| PowerPC_POWER5| 1654 MHz|2| 11648 MB|11.05.005|Production|SAS|SAS Sint Troiden Server|Sint Troiden| tastr058|10.58.148.62|0.14.5e.4d.e.9a| N/A|No Fibre |
|tape2012|AIX|5300-12-01-1016|SF240_403|1715|590|1124|34%| IBM,9113-550|65AB31E| PowerPC_POWER5| 1654 MHz|4| 7744 MB|11.05.005|Sandbox|SAP ZAP|OLD ZAP ERP SAP SA DB/App Server used for Historical Reference|Port Elizabeth| 10.32.10.24|170.64.228.207|0.14.5e.d1.cb.5a| N/A|fcs1>10000000C94525EE fcs0>10000000C94525F0 |
|unixsandbox1|AIX|6100-07-05-1228|SF240_417|38|30|8|79%| IBM,9115-505|102754A| PowerPC_POWER5| 1898 MHz|1| 2048 MB|N/A|Sandbox|AIX Network Installation manager-NIM|UNIX sandbox server|Lincolnshire| tgprhmc4|10.32.42.202|0.11.25.7e.45.a8| N/A|No Fibre |
|itcap001|AIX|5300-12-01-1016|EM350_143|111|66|45|59%| IBM,9117-MMA|109F390| PowerPC_POWER6| 4704 MHz|1| 12288 MB|11.05.005|Production|Manugistics|Manugistics Prod Oracle DB/App Server|Lincolnshire| 10.32.10.122 10.32.50.177|10.0.5.75|4a.3c.67.d8.4a.6| N/A|No Fibre |
|peerdb98|AIX|7100-03-04-1441|EM350_143|12126|721|11404|5%| IBM,9117-MMA|109F390| PowerPC_POWER6| 4704 MHz|12| 133120 MB|11.05.005|Production|SAP ERP TA2 Oracle DB Server|TA2 Oracle Standby DB Server dataguard replication from peerdb99 |Lincolnshire| tgprhmc2 taitc051|10.32.50.65|0.1a.64.a8.e3.a2| N/A|fcs1>10000000C97D8D6C fcs0>10000000C96A3B63 |
|tapr1d01|AIX|7100-03-04-1441|EM350_143|8586|1749|6836|20%| IBM,9117-MMA|109F390| PowerPC_POWER6| 4704 MHz|16| 122880 MB|11.05.005|Production|SAP ERP PTA,Oracle DB Server|PTA ERP SAP Oracle DB Server and SAP Central Instance,NFS Server for PTA,FTA,CTA|Lincolnshire| tgprhmc2 taitc051|10.0.48.102|0.14.5e.48.f5.a0| N/A|fcs3>10000000C97045D1 fcs2>10000000C9B0DA5A fcs0>10000000C9910FE4 fcs1>10000000C9910FE5 |
|taprvio30|VIOS|2.2.0.11-FP-24 SP-01|EM350_143|34|25|9|73%| IBM,9117-MMA|109F390| PowerPC_POWER6| 4704 MHz|2| 3072 MB|11.05.005|IBM/VIOS|VIOS|VIO UNIX Infrastructure Server|Lincolnshire| 10.32.10.122 10.32.50.177|10.32.6.71|0.14.5e.74.31.36| N/A|fcs3>10000000C9704208 fcs0>10000000C97E5BD1 |
|taprvio31|VIOS|2.2.0.11-FP-24 SP-01|EM350_143|34|25|9|73%| IBM,9117-MMA|109F390| PowerPC_POWER6| 4704 MHz|2| 3072 MB|11.05.005|IBM/VIOS|VIOS|VIO UNIX Infrastructure Server|Lincolnshire| 10.32.10.122 10.32.50.177|10.32.6.72|0.1a.64.92.5f.6a| N/A|fcs4>10000000C9704244 fcs0>10000000C97D15C8 |
|peardb01|AIX|6100-02-03-0909|EM350_143|232|168|63|72%| IBM,9117-MMA|109F390| PowerPC_POWER6| 4704 MHz|2| 4096 MB|11.05.005|Production|TA2 Archiving, Filenet|TA2-FileNet Archiving Server Production|Lincolnshire| 10.32.10.122 10.32.50.177|10.32.50.45|4a.3c.61.11.dd.4| N/A|No Fibre |
|paarap01|AIX|6100-07-05-1228|EM350_143|1284|684|600|53%| IBM,9117-MMA|109F390| PowerPC_POWER6| 4704 MHz|2| 8192 MB|11.05.005|Production|NA SAP/PTA-Archive, Easy Soft|PTA ERP Easy Soft Server, PTA archiving|Lincolnshire| tgprhmc2 taitc051|10.0.48.42|0.1a.64.a8.e7.e2| N/A|No Fibre |
|peerap98|AIX|7100-03-04-1441|EM350_143|45|34|10|75%| IBM,9117-MMA|109F390| PowerPC_POWER6| 4704 MHz|4| 16384 MB|11.05.005|Production|SAP ERP TA2|Standby TA2 Central Instance and NFS App Server (Active Pasive Cluster with peerap99)|Lincolnshire| tgprhmc2 taitc051|10.32.50.61|0.11.25.a5.e6.9a| N/A|No Fibre |
|taprvio140|VIOS|2.2.3.3|AM780_066|42|32|9|78%| IBM,9117-MMD|109F3A0| PowerPC_POWER7| 4228 MHz|2| 8192 MB|11.05.005|IBM/VIOS|VIOS|AIX Virtualization|Lincolnshire| tgprhmc5 tgprhmc6|10.0.4.140|40.f2.e9.5c.4c.8c| N/A|fcs0>10000090FA729E1C fcs1>10000090FA729E1D |
|taprvio141|VIOS|2.2.3.3|AM780_066|42|32|9|78%| IBM,9117-MMD|109F3A0| PowerPC_POWER7| 4228 MHz|2| 8192 MB|11.05.005|IBM/VIOS|VIOS|AIX Virtualization|Lincolnshire| tgprhmc5 tgprhmc6|10.0.4.141|40.f2.e9.5c.67.0| N/A|fcs0>10000090FA729DF8 fcs1>10000090FA729DF9 |
|peerdb99|AIX|7100-03-04-1441|AM780_066|12144|766|11377|6%| IBM,9117-MMD|109F3A0| PowerPC_POWER7| 4228 MHz|24| 307200 MB|11.05.005|Production|SAP ERP TA2 Oracle DB Server|TA2 Oracle Primary DB Server dataguard replication to peerdb98|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.64|40.f2.e9.5c.66.f0| N/A|fcs6>10000090FA72A7A0 fcs7>10000090FA72A7A1 fcs4>10000090FA726C38 fcs5>10000090FA726C39 fcs2>10000090FA563C0A fcs3>10000090FA563C0B fcs0>10000090FA563DCE fcs1>10000090FA563DCF |
|paap3p01|AIX|7100-03-04-1441|AM780_066|464|177|287|38%| IBM,9117-MMD|109F3A0| PowerPC_POWER7| 4228 MHz|4| 14336 MB|11.05.005|Production|EDI Gentran, Autosys, Oracle DB|PTA Gentran/Autosys/CDirect App/DB/App Server Prod|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.123|de.f.f3.b3.cd.2| N/A|fcs0>C0507607CD0E0000 fcs1>C0507607CD0E0002 fcs2>C0507607CD0E0004 fcs3>C0507607CD0E0006 |
|TEPR2E01|AIX|7100-03-04-1441|AM780_066|410|145|265|35%| IBM,9117-MMD|109F3A0| PowerPC_POWER7| 4228 MHz|4| 16384 MB|11.05.005|Production|EU Autosys and EDI Gentran server|EU 3rd Party Severver, TA2 EDI Gentran,Autosys EU Job Scheduler|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.136|de.f.fb.5b.d9.2| N/A|fcs0>C0507607CD0E0008 fcs1>C0507607CD0E000A fcs2>C0507607CD0E000C fcs3>C0507607CD0E000E |
|peerap99|AIX|7100-03-04-1441|AM780_066|1240|1018|222|82%| IBM,9117-MMD|109F3A0| PowerPC_POWER7| 4228 MHz|4| 32768 MB|11.05.005|Production|SAP ERP TA2|TA2 Primary Central Instance and NFS App Server (Active Pasive Cluster with peerap98)|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.60|de.f.f6.87.c9.2| N/A|fcs0>C0507607CD0E0010 fcs1>C0507607CD0E0012 fcs2>C0507607CD0E0014 fcs3>C0507607CD0E0016 |
|ftp1|AIX|7100-03-04-1441|SF240_418|720|151|569|20%| IBM,9131-52A|0636C0G| PowerPC_POWER5| 1648 MHz|2| 7936 MB|11.05.005|Production| Secure FTP Only| Eng and Marketing DMZ FTP server ITOC |Lincolnshire| tgprhmc2 taitc051|170.64.0.149|0.14.5e.96.2b.de| N/A|fcs1>10000000C94EE6E1 fcs0>10000000C94ED68E |
|pgdmr055|AIX|6100-07-05-1228|SF240_417|352|326|25|92%| IBM,9133-55A|061FF1H| PowerPC_POWER5| 1900 MHz|2| 7936 MB|11.05.005|Production|MaxDB,CDB,SDB|Atlas Content Global Repository|Lincolnshire| tgprhmc2 taitc051|10.0.48.39|0.14.5e.d1.c7.3a| N/A|No Fibre |
|taitc058|AIX|6100-06-04-1112|SF240_417|356|182|173|51%| IBM,9133-55A|063514H| PowerPC_POWER5| 2097 MHz|2| 7936 MB|N/A|Sandbox|Atlas DR for EU|Atlas DR for EU|Interxion| 10.56.1.104|10.56.1.58|0.14.5e.d1.e4.5a| N/A|No Fibre |
|tastr055|AIX|6100-07-05-1228|SF240_417|476|181|295|38%| IBM,9133-55A|06DC14G| PowerPC_POWER5| 1648 MHz|2| 7936 MB|11.05.005|Production|MaxDB,CDB,SDB|Content/Atlas Server Sint Troiden|St Truiden Belgium| tastr058|10.58.148.55|0.d.60.51.a4.aa| N/A|No Fibre |
|taglw055|AIX|6100-07-05-1228|SF240_417|402|142|259|35%| IBM,9133-55A|06DC16G| PowerPC_POWER5| 1648 MHz|2| 7936 MB|11.05.005|Production|MaxDB,CDB,SDB,Netbackup|Content/Atlas Server Gliwice|Gliwice, Poland| taglw058 tgprhmc4|10.60.209.55|0.d.60.51.a4.f6| N/A|No Fibre |
|taerm055|AIX|6100-07-05-1228|SF240_417|320|199|121|62%| IBM,9133-55A|06DC4DG| PowerPC_POWER5| 1648 MHz|2| 7936 MB|11.05.005|Production|CDB,SDB|Content/Atlas Server Ermua|Ermua, Spain| taerm058|10.60.97.55|0.d.60.51.af.ea| N/A|No Fibre |
|atlasdr|AIX|6100-09-05-1524|SF240_417|51|30|20|59%| IBM,9133-55A|10055DH| PowerPC_POWER5| 1648 MHz|2| 7936 MB|N/A|Other|UnKnown|UnKnown|UnKnown| tgprhmc2 taitc051|10.32.51.183|0.14.5e.d1.4e.f6|None|No Fibre |
|taglk055|AIX|6100-09-05-1524|SF240_417|1113|268|845|24%| IBM,9133-55A|10056BH| PowerPC_POWER5| 1648 MHz|2| 7936 MB|11.05.005|Production|MaxDB,CDB,SDB|Content/Atlas Server Grass Lake|Grass Lake MI| taglk058|10.34.69.20|0.14.5e.d1.5f.aa| N/A|fcs0>10000000C960778D fcs1>10000000C9603DC8 |
|tamon055|AIX|6100-09-05-1524|SF240_417|594|230|364|38%| IBM,9133-55A|10DB62G| PowerPC_POWER5| 1648 MHz|2| 7936 MB|11.05.005|Production|MaxDB,CDB,SDB|Content/Atlas Server Monroe|Monroe Mi. USA| tamon058 tgprhmc4|10.36.208.20|0.d.60.51.2.e2| N/A|fcs1>10000000C9601145 fcs0>10000000C9C01E3F |
|taryb055|AIX|6100-07-05-1228|SF240_417|1828|376|1452|20%| IBM,9133-55A|651D39H| PowerPC_POWER5| 1900 MHz|2| 7936 MB|11.05.005|Production|MaxDB,CDB,SDB|Content/Atlas Server Rybnik|Rybnik, Poland| taryb058|170.64.83.10|0.d.60.51.f1.96| N/A|fcs1>10000000C9895256 fcs0>10000000C95EFAFC |
|taede055|AIX|6100-07-05-1228|SF240_417|3326|406|2919|12%| IBM,9133-55A|651D47H| PowerPC_POWER5| 1900 MHz|2| 7936 MB|11.05.005|Production|CDB,SDB|Content/Atlas Server Edenkoben|Edenkoben| taede058|10.58.20.55|0.1a.64.ff.67.be| N/A|fcs1>10000000C98204B8 fcs2>10000000C98204B9 fcs0>10000000C9601083 |
|dafodb01|AIX|7100-03-02-1412|AM780_068|317|152|164|48%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|1| 14336 MB|11.05.005|Development|Oracle Forms DB Server DFOR|Development Oracle Forms DB Server|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.69|f2.e8.2.ca.60.30| N/A|No Fibre |
|pafoap01|AIX|7100-03-02-1412|AM780_068|67|32|35|48%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|1| 16384 MB|11.05.005|Production|Oracle FORMS|Oracle Forms App Server#1 working in tandem with pafoap02 |Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.174|f2.e8.a.d7.20.4| N/A|No Fibre |
|daerdb01|AIX|7100-03-04-1441|AM780_068|798|356|441|44%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|2| 10240 MB|11.05.005|Development|SAP CTA Oracle DB and Web dispatcher|CTA ERP SAP Oracle DB/CI Server|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.162|f2.e8.c.75.7.2| N/A|No Fibre |
|qahrdb01|AIX|5300-12-01-1016|AM780_068|388|126|261|32%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|2| 12288 MB|11.05.005|Test Q/A|NA HR Oracle DB Server QTB|SAP QTB HR/NA DB Server - Read Only |Lincolnshire| 10.32.10.55 10.32.10.56|10.0.48.164|f2.e8.9.f0.68.2| N/A|No Fibre |
|dgscdb01|AIX|7100-03-04-1441|AM780_068|354|154|199|43%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|2| 12544 MB|11.05.005|Development|SAP EWM, Oracle DB Server|EWM SAP Oracle DB Server|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.201|f2.e8.e.dd.7f.2| N/A|No Fibre |
