|2018-04-01|41.87|154.62|24.74|
|2018-04-02|41.87|154.86|24.73|
|2018-04-03|41.87|154.86|24.86|
|2018-04-04|41.87|154.86|24.92|
|2018-04-05|41.87|154.86|24.78|
|2018-04-06|41.87|154.86|24.81|
|2018-04-07|41.87|154.86|24.72|
|2018-04-08|41.87|154.86|24.64|
|2018-04-09|41.87|154.86|24.65|
|2018-04-10|41.87|154.59|24.73|
|2018-04-11|41.87|154.59|24.79|
|2018-04-12|41.88|154.59|24.82|
|2018-04-13|41.88|154.59|24.81|
|2018-04-14|41.88|154.59|24.77|
|2018-04-15|41.88|154.59|24.74|
|2018-04-16|41.87|154.59|24.73|
|2018-04-17|41.88|154.59|24.81|
|2018-04-18|41.87|154.59|24.73|
|2018-04-19|41.88|154.59|24.64|
|2018-04-20|41.87|154.62|24.57|
|2018-04-21|41.87|165.72|24.60|
|2018-04-22|41.87|165.72|24.58|
|2018-04-23|41.87|165.72|24.56|
|2018-04-24|41.87|174.19|24.49|
|2018-04-25|41.87|164.89|24.50|
|2018-04-26|41.87|164.89|24.41|
|2018-04-27|41.87|164.89|24.36|
|2018-04-28|41.87|164.89|24.39|
|2018-04-29|41.87|164.89|24.32|
|2018-04-30|41.88|164.89|24.32|
|2018-05-01|41.87|164.89|24.45|
|2018-05-02|41.87|164.89|24.39|
|2018-05-03|41.87|164.89|24.45|
|2018-05-04|41.87|164.32|24.52|
|2018-05-05|41.87|164.32|24.43|
|2018-05-06|41.87|164.32|24.45|
|2018-05-07|41.87|164.32|24.42|
|2018-05-08|41.87|164.32|24.55|
|2018-05-09|41.87|164.32|24.48|
|2018-05-10|41.87|164.15|24.70|
|2018-05-11|41.88|164.15|24.75|
|2018-05-12|41.87|164.15|24.96|
|2018-05-13|41.88|164.15|25.12|
|2018-05-14|41.87|164.15|25.26|
|2018-05-15|41.87|164.15|25.44|
|2018-05-16|41.87|164.65|25.55|
|2018-05-17|41.87|164.65|25.61|
|2018-05-18|41.87|164.65|25.42|
|2018-05-19|41.87|164.65|25.49|
|2018-05-20|41.87|164.65|25.45|
|2018-05-21|41.87|164.65|25.49|
|2018-05-22|41.88|164.65|25.56|
|2018-05-23|41.87|164.65|25.58|
|2018-05-24|41.87|164.65|25.68|
|2018-05-25|41.87|164.65|25.66|
|2018-05-26|41.87|164.65|25.69|
|2018-05-27|41.87|164.65|25.67|
|2018-05-28|41.87|164.65|25.60|
|2018-05-29|41.87|164.65|25.73|
|2018-05-30|41.87|164.65|25.78|
|2018-05-31|41.87|143.65|25.76|
|2018-06-01|41.87|143.65|24.68|
|2018-06-02|41.87|143.65|24.61|
|2018-06-03|41.87|143.65|24.57|
|2018-06-04|41.87|143.65|24.57|
|2018-06-05|41.87|143.65|24.76|
|2018-06-06||144.12||
|2018-06-07|41.87|144.12|24.80|
|2018-06-08|41.87|144.12|24.80|
|2018-06-09|41.87|144.12|24.83|
|2018-06-10|41.87|144.12|24.72|
|2018-06-11|41.87|144.12|24.73|
|2018-06-12|41.88|144.12|24.83|
|2018-06-13|41.88|144.12|24.93|
|2018-06-14|41.88|144.12|24.88|
|2018-06-15|41.87|144.12|24.82|
|2018-06-16|41.87|144.12|24.89|
|2018-06-17|41.87|144.12|24.90|
|2018-06-18|41.87|144.12|24.87|
|2018-06-19|41.87|144.12|24.96|
|2018-06-20|41.87|144.12|24.92|
|2018-06-21|41.87|144.12|24.96|
|2018-06-22|41.87|144.12|24.97|
|2018-06-23|41.87|144.12|25.01|
|2018-06-24|41.87|144.12|25.02|
|2018-06-25|41.87|144.12|25.02|
|2018-06-26|41.87|144.12|25.00|
|2018-06-27|41.87|144.32|25.07|
|2018-06-28|41.87|144.32|25.10|
|2018-06-29|41.87|144.32|25.05|
|2018-06-30|41.87|144.32|25.00|
|2018-07-01|41.87|144.32|25.02|
|2018-07-02|41.87|144.32|25.01|
|2018-07-03|41.87|144.32|25.12|
|2018-07-04|41.87|144.32|24.97|
|2018-07-05|41.87|144.82|25.07|
|2018-07-06|41.87|144.82|25.08|
|2018-07-07|41.87|144.82|25.14|
|2018-07-08|41.87|144.82|25.14|
|2018-07-09|41.87|144.82|25.11|
|2018-07-10|41.87|144.82|25.10|
|2018-07-11|41.87|144.82|25.14|
|2018-07-12|41.87|144.82|25.09|
|2018-07-13|41.87|144.82|25.14|
|2018-07-14|41.87|144.82|25.16|
|2018-07-15|41.87|144.82|25.19|
|2018-07-16|41.88|144.82|25.07|
|2018-07-17|41.87|145.59|25.19|
|2018-07-18|41.87|146.08|25.26|
|2018-07-19|41.87|146.08|25.25|
|2018-07-20|41.87|146.08|25.15|
|2018-07-21|41.87|146.08|25.22|
|2018-07-22|41.87|146.08|25.11|
|2018-07-23|41.87|146.08|25.13|
|2018-07-24|41.87|146.08|25.16|
|2018-07-25|41.87|156.57|25.26|
|2018-07-26|41.87|156.57|25.34|
|2018-07-27|41.87|156.57|25.31|
|2018-07-28|41.87|156.57|25.39|
|2018-07-29|41.87|156.57|25.35|
|2018-07-30|41.87|156.57|25.35|
|2018-07-31|41.87|156.57|25.40|
|2018-08-01|41.87|156.57|25.45|
|2018-08-02|41.87|156.57|25.47|
|2018-08-03|41.87|156.57|25.46|
|2018-08-04|41.87|146.08|25.47|
|2018-08-05|41.87|146.08|24.95|
|2018-08-06|41.88|146.08|24.92|
|2018-08-07|41.88|146.08|24.95|
