|2016-08-16|52.00|92.94|19.49|61.26|
|2016-08-17|52.00|92.94|20.03|62.33|
|2016-08-18|52.00|92.94|20.01|62.71|
|2016-08-19|52.00|92.94|20.01|62.71|
|2016-08-20|52.00|92.94|19.99|62.63|
|2016-08-21|52.00|92.94|19.98|62.60|
|2016-08-22|52.00|92.94|20.01|62.72|
|2016-08-23|52.00|92.94|20.03|62.77|
|2016-08-24|52.00|92.94|20.07|62.84|
|2016-08-25|52.00|92.94|20.06|62.86|
|2016-08-26|52.00|92.94|20.10|62.93|
|2016-08-27|52.00|92.94|20.08|62.86|
|2016-08-28|52.00|92.94|20.07|62.85|
|2016-08-29|52.00|92.94|20.10|62.92|
|2016-08-30|52.00|92.94|20.14|62.99|
|2016-08-31|52.00|92.94|20.14|62.97|
|2016-09-01|52.00|92.94|20.15|63.04|
|2016-09-02|52.00|92.94|20.16|63.11|
|2016-09-03|52.00|92.94|20.12|63.03|
|2016-09-04|52.00|92.94|20.07|62.89|
|2016-09-05|52.00|92.94|20.12|63.07|
|2016-09-06|52.00|92.94|20.13|63.08|
|2016-09-07|52.00|92.94|20.15|63.09|
|2016-09-08|52.00|92.94|20.16|63.09|
|2016-09-09|52.00|92.94|20.16|63.09|
|2016-09-10|52.00|92.94|20.15|63.08|
|2016-09-11|52.00|92.94|20.11|62.98|
|2016-09-12|52.00|92.94|20.14|63.07|
|2016-09-13|52.00|93.33|20.18|63.16|
|2016-09-14|52.00|93.33|20.17|63.12|
|2016-09-15|52.00|93.33|20.17|63.13|
|2016-09-16|52.00|93.33|20.17|63.14|
|2016-09-17|52.00|93.33|20.16|63.12|
|2016-09-18|52.00|93.33|20.14|63.04|
|2016-09-19|52.00|93.33|20.16|63.10|
|2016-09-20|52.00|93.33|20.19|63.16|
|2016-09-21|52.00|93.33|20.19|63.15|
|2016-09-22|52.00|93.33|20.19|63.17|
|2016-09-23|52.00|78.83|16.55|50.04|
|2016-09-24|52.00|78.83|16.53|49.99|
|2016-09-25|52.00|78.83|16.51|49.94|
|2016-09-26|52.00|78.83|16.53|49.99|
|2016-09-27|52.00|78.83|16.55|50.04|
|2016-09-28|52.00|78.83|16.59|50.11|
|2016-09-29|52.00|78.83|16.58|50.04|
|2016-09-30|52.00|78.83|16.59|50.06|
|2016-10-01|52.00|78.83|16.59|50.09|
|2016-10-02|52.00|78.83|16.56|49.99|
|2016-10-03|52.00|80.48|16.96|51.06|
|2016-10-04|52.00|80.48|16.98|51.13|
|2016-10-05|52.00|80.48|17.02|51.25|
|2016-10-06|52.00|80.48|17.00|51.19|
|2016-10-07|52.00|80.48|16.99|51.15|
|2016-10-08|52.00|80.48|16.98|51.11|
|2016-10-09|52.00|80.48|16.95|51.04|
|2016-10-10|52.00|80.48|16.99|51.13|
|2016-10-11|52.00|80.48|16.99|51.15|
|2016-10-12|52.00|80.48|17.00|51.16|
|2016-10-13|52.00|80.48|17.03|51.20|
|2016-10-14|52.00|80.48|17.05|51.21|
|2016-10-15|52.00|97.73|21.55|66.59|
|2016-10-16|52.00|97.73|21.52|66.50|
|2016-10-17|52.00|97.73|21.57|66.66|
|2016-10-18|52.00|97.73|21.58|66.70|
|2016-10-19|52.00|97.73|21.56|66.70|
|2016-10-20|52.00|97.73|21.59|66.76|
|2016-10-21|52.00|97.73|21.60|66.80|
|2016-10-22|52.00|97.73|21.58|66.76|
|2016-10-23|52.00|97.73|21.55|66.70|
|2016-10-24|52.00|97.83|21.59|66.78|
|2016-10-25|52.00|97.83|21.61|66.87|
|2016-10-26|52.00|97.83|21.64|66.96|
|2016-10-27|52.00|97.83|21.65|66.94|
|2016-10-28|52.00|97.83|21.63|66.85|
|2016-10-29|52.00|97.83|21.65|66.88|
|2016-10-30|52.00|97.83|21.59|66.73|
|2016-10-31|52.00|97.83|21.64|66.84|
|2016-11-01|52.00|97.83|21.64|66.88|
|2016-11-02|52.00|97.83|21.71|67.03|
|2016-11-03|52.00|101.83|21.68|67.01|
|2016-11-04|52.00|101.83|21.70|67.04|
|2016-11-05|52.00|101.96|21.67|66.98|
|2016-11-06|52.00|101.96|21.63|66.86|
|2016-11-07|52.00|101.96|19.86|60.78|
|2016-11-08|52.00|101.96|21.74|67.23|
|2016-11-09|52.00|101.96|21.74|67.22|
|2016-11-10|52.00|101.96|21.75|67.26|
|2016-11-11|52.00|101.96|21.77|67.30|
|2016-11-12|52.00|101.96|21.72|67.18|
|2016-11-13|52.00|101.96|21.70|67.13|
|2016-11-14|52.00|101.96|21.73|67.19|
|2016-11-15|52.00|101.96|21.74|67.22|
|2016-11-16|52.00|98.94|21.71|67.10|
|2016-11-17|52.00|98.94|21.83|67.40|
|2016-11-18|52.00|98.94|21.84|67.42|
|2016-11-19|52.00|98.94|21.82|67.37|
|2016-11-20|52.00|98.94|21.80|67.30|
|2016-11-21|52.00|98.94|21.83|67.40|
|2016-11-22|52.00|99.44|21.85|67.45|
|2016-11-23|52.00|99.94|21.83|67.38|
|2016-11-24|52.00|99.94|21.88|67.53|
|2016-11-25|52.00|99.94|21.88|67.55|
|2016-11-26|52.00|99.94|21.89|67.57|
|2016-11-27|52.00|99.94|21.87|67.51|
|2016-11-28|52.00|100.52|22.01|68.04|
|2016-11-29|52.00|101.11|22.09|68.33|
|2016-11-30|52.00|101.11|22.15|68.62|
|2016-12-01|52.00|101.11|22.17|68.67|
|2016-12-02|52.00|101.11|22.18|68.70|
|2016-12-03|52.00|101.11|22.15|68.60|
|2016-12-04|52.00|101.11|22.11|68.50|
|2016-12-05|52.00|101.11|22.16|68.64|
|2016-12-06|52.00|101.11|22.19|68.69|
|2016-12-07|52.00|101.11|22.17|68.66|
|2016-12-08|52.00|102.08|22.16|68.64|
|2016-12-09|52.00|102.08|22.17|68.66|
|2016-12-10|52.00|102.08|22.16|68.64|
|2016-12-11|52.00|102.08|22.13|68.55|
|2016-12-12|52.00|100.29|21.73|67.55|
|2016-12-13|52.00|100.29|21.76|67.61|
|2016-12-14|52.00|100.29|21.72|67.49|
|2016-12-15|52.00|100.29|21.85|67.68|
|2016-12-16|52.00|101.79|22.10|68.65|
|2016-12-17|52.00|101.79|22.12|68.65|
|2016-12-18|52.00|101.79|22.13|68.62|
|2016-12-19|52.00|101.79|22.24|68.94|
|2016-12-20|52.00|101.79|22.28|69.03|
|2016-12-21|52.00|101.79|22.29|69.04|
|2016-12-22|52.00|101.79|22.29|69.04|
|2016-12-23|52.00|102.29|22.36|69.17|
