|2016-09-03| 8.38451| 8.92218| 6.94273|-.53767|0|0|0|0|
|2016-09-04| 8.38451| 8.92218| 6.94811|-.53767|0|0|0|0|
|2016-09-05| 8.38451| 8.92218| 6.96426|-.53767|0|0|0|0|
|2016-09-06| 8.38451| 8.92218| 7.01343|-.53767|0|0|0|0|
|2016-09-07|||||0|0|0|0|
|2016-09-08| 8.38451| 8.92218| 7.14283|-.53767|0|0|0|0|
|2016-09-09| 8.38451| 8.92218| 7.1509|-.53767|0|0|0|0|
|2016-09-10| 10.4806| 10.2534| 7.15726|.2272|0|0|0|0|
|2016-09-11| 10.4806| 10.2534| 7.158|.2272|0|0|0|0|
|2016-09-12| 10.4806| 10.2534| 7.16362|.2272|0|0|0|0|
|2016-09-13| 10.4806| 10.2534| 7.17708|.2272|0|0|0|0|
|2016-09-14| 10.4806| 10.2534| 7.19102|.2272|0|0|0|0|
|2016-09-15| 10.4806| 10.2534| 7.21377|.2272|0|0|0|0|
|2016-09-16| 10.4806| 10.2534| 7.22673|.2272|0|0|0|0|
|2016-09-17| 10.4806| 10.2534| 7.22918|.2272|0|0|0|0|
|2016-09-18| 10.4806| 10.2534| 7.22967|.2272|0|0|0|0|
|2016-09-19| 10.4806| 10.2534| 7.23603|.2272|0|0|0|0|
|2016-09-20| 10.4806| 10.2534| 7.24214|.2272|0|0|0|0|
|2016-09-21| 10.4806| 10.2534| 7.24802|.2272|0|0|0|0|
|2016-09-22| 10.4806| 10.2534| 7.26294|.2272|0|0|0|0|
|2016-09-23| 10.4806| 10.2534| 7.27321|.2272|0|0|0|0|
|2016-09-24| 10.4806| 10.2534| 7.31088|.2272|0|0|0|0|
|2016-09-25| 10.4806| 10.2534| 7.31186|.2272|0|0|0|0|
|2016-09-26| 10.4806| 10.2534| 7.32189|.2272|0|0|0|0|
|2016-09-27| 10.4806| 10.2534| 7.33388|.2272|0|0|0|0|
|2016-09-28| 10.4806| 10.2534| 7.44518|.2272|0|0|0|0|
|2016-09-29| 10.4806| 10.2534| 7.46695|.2272|0|0|0|0|
|2016-09-30| 10.4806| 10.2534| 7.50364|.2272|0|0|0|0|
|2016-10-01| 10.4806| 10.2534| 7.50829|.2272|0|0|0|0|
|2016-10-02| 10.4806| 10.2534| 7.50878|.2272|0|0|0|0|
|2016-10-03| 10.4806| 10.2534| 7.51661|.2272|0|0|0|0|
|2016-10-04| 10.4806| 10.2534| 7.5418|.2272|0|0|0|0|
|2016-10-05| 10.4806| 10.2534| 7.54938|.2272|0|0|0|0|
