|Array Name|Server Name|WWN|IQN|Host Group|
|cdcvilns013.fmmotorparts.com|CDCVILVM185|20000025B5A2002D/20000025B5B2002D||NON-PROD-LINUX|
|cdcvilns013.fmmotorparts.com|CDCVILVM189|20000025B5A20003/20000025B5B20003||CDCVILVM189|
|cdcvilns013.fmmotorparts.com|CDCVILVM190|20000025B5A2002F/20000025B5B2002F||CDCVILVM190|
|cdcvilns013.fmmotorparts.com|CDCVILVM191|20000025B5A20004/20000025B5B20004||CDCVILVM191|
|cdcvilns013.fmmotorparts.com|CDCVILVM196-QAD-boot|20000025B5A20023/20000025B5B20023||CDCVILVM196-QAD-boot|
|cdcvilns013.fmmotorparts.com|CDCVILVM198-QAD-boot|20000025B5A2001B/20000025B5B2001B||CDCVILVM198-QAD-boot|
|cdcvilns013.fmmotorparts.com|CDCVILVM199|20000025B5A20017/20000025B5B20017||PROD-MANHATTAN|
|cdcvilns013.fmmotorparts.com|Dahydb03|C05076098D270018/C05076098D270019/C05076098D27001A/C05076098D27001B|||
|cdcvilns013.fmmotorparts.com|dcdcdasaxdb01|C050760AC739000E/C050760AC739000F/C050760AC7390010/C050760AC7390011|||
|cdcvilns013.fmmotorparts.com|dcdch1daxap01|C050760AC739001A/C050760AC739001B/C050760AC739001C/C050760AC739001D|||
|cdcvilns013.fmmotorparts.com|dcdch1daxap98|C050760AC72E0008/C050760AC72E0009/C050760AC72E000A/C050760AC72E000B||dcdch1daxap00|
|cdcvilns013.fmmotorparts.com|dcdch1daxap99|C050760AC7390012/C050760AC7390013/C050760AC7390014/C050760AC7390015||dcdch1daxap00|
|cdcvilns013.fmmotorparts.com|dcdch1daxdb98|C050760AC72E000C/C050760AC72E000D/C050760AC72E000E/C050760AC72E000F|||
|cdcvilns013.fmmotorparts.com|dcdch1daxdb99|C050760AC7390016/C050760AC7390017/C050760AC7390018/C050760AC7390019|||
|cdcvilns013.fmmotorparts.com|drasdb01|C05076098C8F000C/C05076098C8F000D/C05076098C8F000E/C05076098C8F000F|||
|cdcvilns013.fmmotorparts.com|drbidb01|C05076098D270004/C05076098D270005/C05076098D270006/C05076098D270007|||
|cdcvilns013.fmmotorparts.com|drbwdb01|C05076098C8F0000/C05076098C8F0001/C05076098C8F0002/C05076098C8F0003|||
|cdcvilns013.fmmotorparts.com|dreiap99|C05076098D260004/C05076098D260005/C05076098D260006/C05076098D260007|||
|cdcvilns013.fmmotorparts.com|dreidb99|C05076098D290000/C05076098D290001/C05076098D290002/C05076098D290003|||
|cdcvilns013.fmmotorparts.com|drenap99|C05076098D26000C/C05076098D26000D/C05076098D26000E/C05076098D26000F|||
|cdcvilns013.fmmotorparts.com|drendb99|C05076098D290008/C05076098D290009/C05076098D29000A/C05076098D29000B|||
|cdcvilns013.fmmotorparts.com|drepdb01|C05076098D270000/C05076098D270001/C05076098D270002/C05076098D270003|||
|cdcvilns013.fmmotorparts.com|drgtdb01|C05076098D260014/C05076098D260015/C05076098D260016/C05076098D260017|||
|cdcvilns013.fmmotorparts.com|drhgap99|C05076098D290014/C05076098D290015/C05076098D290016/C05076098D290017|||
|cdcvilns013.fmmotorparts.com|drhgdb99|C05076098D26001C/C05076098D26001D/C05076098D26001E/C05076098D26001F|||
|cdcvilns013.fmmotorparts.com|drpgdb01|C05076098C8F0008/C05076098C8F0009/C05076098C8F000A/C05076098C8F000B|||
|cdcvilns013.fmmotorparts.com|drpidb01|C05076098D270008/C05076098D270009/C05076098D27000A/C05076098D27000B|||
|cdcvilns013.fmmotorparts.com|drqidb01|C05076098D27000C/C05076098D27000D/C05076098D27000E/C05076098D27000F|||
|cdcvilns013.fmmotorparts.com|drrmdb01|C05076098C8F0004/C05076098C8F0005/C05076098C8F0006/C05076098C8F0007|||
|cdcvilns013.fmmotorparts.com|drsndb01|C05076098D290010/C05076098D290011/C05076098D290012/C05076098D290013|||
|cdcvilns013.fmmotorparts.com|drsrdb01|C05076098D260018/C05076098D260019/C05076098D26001A/C05076098D26001B|||
|cdcvilns013.fmmotorparts.com|paap3p02|C05076098C8F0010/C05076098C8F0011/C05076098C8F0012/C05076098C8F0013|||
|cdcvilns013.fmmotorparts.com|Pahydb03|C05076098C8F0018/C05076098C8F0019/C05076098C8F001A/C05076098C8F001B|||
|cdcvilns013.fmmotorparts.com|pcdceu3axap01|C05076098D270014/C05076098D270015/C05076098D270016/C05076098D270017|||
|cdcvilns013.fmmotorparts.com|pcdch1paxap01|C050760AC7580024/C050760AC7580025/C050760AC7580026/C050760AC7580027|||
|cdcvilns013.fmmotorparts.com|pcdcpasaxdb01|C050760AC72E0004/C050760AC72E0005/C050760AC72E0006/C050760AC72E0007|||
|cdcvilns013.fmmotorparts.com|pcdcptaaxap98|C050760AC42B0008/C050760AC42B0009/C050760AC42B000A/C050760AC42B000B||pcdcptaaxap00|
|cdcvilns013.fmmotorparts.com|pcdcptaaxap99|C050760AC430000C/C050760AC430000D/C050760AC430000E/C050760AC430000F||pcdcptaaxap00|
|cdcvilns013.fmmotorparts.com|pcdcptaaxdb98|C050760AC42B000C/C050760AC42B000D/C050760AC42B000E/C050760AC42B000F|||
|cdcvilns013.fmmotorparts.com|preiap99|C05076098D260034/C05076098D260035/C05076098D260036/C05076098D260037|||
|cdcvilns013.fmmotorparts.com|preidb99|C05076098D260038/C05076098D260039/C05076098D26003A/C05076098D26003B|||
|cdcvilns013.fmmotorparts.com|prgtdb01|C05076098D29001C/C05076098D29001D/C05076098D29001E/C05076098D29001F|||
|cdcvilns013.fmmotorparts.com|prhgap99|C05076098D290018/C05076098D290019/C05076098D29001A/C05076098D29001B|||
|cdcvilns013.fmmotorparts.com|prhgdb99|C05076098D260020/C05076098D260021/C05076098D260022/C05076098D260023|||
|cdcvilns013.fmmotorparts.com|QAD-NonPROD-CDCVILVM198|20000025B5C20002/20000025B5D20002||QAD-NonPROD-CDCVILVM198|
|cdcvilns013.fmmotorparts.com|QAD-PROD-CDCVILVM196|20000025B5C20003/20000025B5D20003||QAD-PROD-CDCVILVM196|
|cdcvilns013.fmmotorparts.com|qcdcccsaxdb01|C050760AC7580000/C050760AC7580001/C050760AC7580002/C050760AC7580003|||
|cdcvilns013.fmmotorparts.com|qcdceu3axap01|C050760AC7760044/C050760AC7760045/C050760AC7760046/C050760AC7760047|||
|cdcvilns013.fmmotorparts.com|qcdcna3axap01|C050760AC758000C/C050760AC758000D/C050760AC758000E/C050760AC758000F|||
|cdcvilns013.fmmotorparts.com|qcdcodbaxdb01|C050760AC7760004/C050760AC7760005/C050760AC7760006/C050760AC7760007|||
|cdcvilns013.fmmotorparts.com|qcdcpltaxdb01|C050760AC7580004/C050760AC7580005/C050760AC7580006/C050760AC7580007|||
|cdcvilns013.fmmotorparts.com|scdcstaaxdb01|C050760AC72E0010/C050760AC72E0011/C050760AC72E0012/C050760AC72E0013|||
|cdcvilns013.fmmotorparts.com|sfldmiax125|C0507607F4D00000/C0507607F4D00001/C0507607F4D00002/C0507607F4D00003/C0507607F4D00004/C0507607F4D00005/C0507607F4D00006/C0507607F4D00007||SFLDMIAX125|
|cdcvilns013.fmmotorparts.com|sfldmiax126|C0507607F4D00008/C0507607F4D00009/C0507607F4D0000A/C0507607F4D0000B/C0507607F4D0000C/C0507607F4D0000D/C0507607F4D0000E/C0507607F4D0000F||SFLDMIAX126|
|cdcvilns013.fmmotorparts.com|SFLDMIAX130|C05076098CC00018/C05076098CC00019/C05076098CC0001A/C05076098CC0001B/C05076098CC0001C/C05076098CC0001D/C05076098CC0001E/C05076098CC0001F||SFLDMIAX130|
|cdcvilns013.fmmotorparts.com|SFLDMIAX132|C050760953120000/C050760953120001/C050760953120002/C050760953120003/C050760953120004/C050760953120005/C050760953120006/C050760953120007||SFLDMIAX132|
|cdcvilns013.fmmotorparts.com|SFLDMIAX133|C05076098C9D0028/C05076098C9D0029/C05076098C9D002A/C05076098C9D002B/C05076098C9D002C/C05076098C9D002D/C05076098C9D002E/C05076098C9D002F||SFLDMIAX133|
|cdcvilns013.fmmotorparts.com|SFLDMIAX140|C050760477C800A8/C050760477C800A9/C050760477C800AA/C050760477C800AB/C050760477C800AC/C050760477C800AD/C050760477C800AE/C050760477C800AF||SFLDMIAX140|
|cdcvilns013.fmmotorparts.com|SFLDMIAX184|C050760823DD0060/C050760823DD0061/C050760823DD0062/C050760823DD0063/C050760823DD0064/C050760823DD0065/C050760823DD0066/C050760823DD0067||SFLDMIAX184|
|cdcvilns013.fmmotorparts.com|SFLDMIAX284|||SFLDMIAX284|
|cdcvilns013.fmmotorparts.com|sfldmiax285|C050760900ED008A/C050760900ED008B/C050760900ED008C/C050760900ED008D/C050760900ED008E/C050760900ED008F/C050760900ED0090/C050760900ED0091||SFLDMIA285|
|cdcvilns013.fmmotorparts.com|SFLDMIAX286|||SFLDMIAX286|
|cdcvilns013.fmmotorparts.com|SFLDMIAX288|||SFLDMIAX288-289|
|cdcvilns013.fmmotorparts.com|SFLDMIAX289|||SFLDMIAX288-289|
|cdcvilns013.fmmotorparts.com|SFLDMIAX293|C050760906760000/C050760906760001/C050760906760002/C050760906760003/C050760906760004/C050760906760005/C050760906760006/C050760906760007||SFLDMIAX293|
|cdcvilns013.fmmotorparts.com|sfldmiax294|||SFLDMIAX294|
|cdcvilns013.fmmotorparts.com|sfldmiax297|C0507608EA9E0018/C0507608EA9E0019/C0507608EA9E001A/C0507608EA9E001B/C0507608EA9E001C/C0507608EA9E001D/C0507608EA9E001E/C0507608EA9E001F||SFLDMIAX297|
|cdcvilns013.fmmotorparts.com|sfldmiax298|C0507608EA9E0028/C0507608EA9E0029/C0507608EA9E002A/C0507608EA9E002B/C0507608EA9E002C/C0507608EA9E002D/C0507608EA9E002E/C0507608EA9E002F||SFLDMIAX298|
|cdcvilns013.fmmotorparts.com|sfldmiax299|C0507607BC930040/C0507607BC930041/C0507607BC930042/C0507607BC930043/C0507607BC930044/C0507607BC930045/C0507607BC930046/C0507607BC930047||SFLDMIAX299|
|cdcvilns013.fmmotorparts.com|SFLDMIAX57|C0507607BEA10000/C0507607BEA10001/C0507607BEA10002/C0507607BEA10003/C0507607BEA10004/C0507607BEA10005/C0507607BEA10006/C0507607BEA10007||SFLDMIAX57|
|cdcvilns013.fmmotorparts.com|SFLDMILX412|21000024FF06D053/21000024FF06D0CB|||
|cdcvilns013.fmmotorparts.com|SFLDMILX413|10000000C95772C5/21000024FF0049AD|||
|cdcvilns013.fmmotorparts.com|USKUX01|50060B0000227ED2/50060B0000256780|||
|cdcvilns013.fmmotorparts.com|USKUX04|50060B0000103E40/50060B0000103E66|||
|cdcvilns013.fmmotorparts.com|USKUX12|50060B0000103162/50060B0000111362|||
|cdcvilns013.fmmotorparts.com|USKUX13|50060B0000228C0E/50060B000023E0B6|||
|cdcvilns013.fmmotorparts.com|USKUX14|50060B0000226490/50060B000030B5B8|||
|taprpur001.pt.int.tenneco.com|BobLPAR|C050760AC4420008/C050760AC4420009/C050760AC442000A/C050760AC442000B/C050760AC442000C/C050760AC442000D/C050760AC442000E/C050760AC442000F|||
|taprpur001.pt.int.tenneco.com|CDCPILVM001|2100001B3215482B/2101001B3235482B||DMZ|
|taprpur001.pt.int.tenneco.com|CDCPILVM002|2100001B320B6001/2100001B320DEFDE||DMZ|
|taprpur001.pt.int.tenneco.com|CDCPILVM003|2100001B3293D1E6/2101001B32B3D1E6||DMZ|
|taprpur001.pt.int.tenneco.com|CDCPILVM004|21000024FF006CA1/21000024FF00B059||DMZ|
|taprpur001.pt.int.tenneco.com|CDCPILVM101|20000025B5A50000/20000025B5B50000||CITRIX|
|taprpur001.pt.int.tenneco.com|CDCPILVM102|20000025B5A50001/20000025B5B50001||ONE-STREAM|
|taprpur001.pt.int.tenneco.com|CDCPILVM103|20000025B5A50002/20000025B5B50002||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM104|20000025B5A50003/20000025B5B50003||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM105|20000025B5A50004/20000025B5B50004||INFRASTRUCTURE|
|taprpur001.pt.int.tenneco.com|CDCPILVM106|20000025B5A50005/20000025B5B50005||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM107|20000025B5A50006/20000025B5B50006||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM108|20000025B5A50007/20000025B5B50007||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM109|20000025B5A50008/20000025B5B50008||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM110|20000025B5A5000F/20000025B5B5000F||NON-PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM111|20000025B5A50009/20000025B5B50009||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM112|20000025B5A5000A/20000025B5B5000A||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM113|20000025B5A5000B/20000025B5B5000B||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM114|20000025B5A5000C/20000025B5B5000C||NON-PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM115|20000025B5A5000D/20000025B5B5000D||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM116|20000025B5A5000E/20000025B5B5000E||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM117|20000025B5A5001C/20000025B5B5001C||PROD-HP|
|taprpur001.pt.int.tenneco.com|CDCPILVM118|20000025B5A50010/20000025B5B50010||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM119|20000025B5A50011/20000025B5B50011||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM120|20000025B5A50012/20000025B5B50012||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM121|20000025B5A50013/20000025B5B50013||INFRASTRUCTURE|
|taprpur001.pt.int.tenneco.com|CDCPILVM122|20000025B5A50014/20000025B5B50014||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM123|20000025B5A50015/20000025B5B50015||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM124|20000025B5A5001D/20000025B5B5001D||PROD-HP|
|taprpur001.pt.int.tenneco.com|CDCPILVM125|20000025B5A50016/20000025B5B50016||ONE-STREAM|
|taprpur001.pt.int.tenneco.com|CDCPILVM126|20000025B5A50017/20000025B5B50017||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM127|20000025B5A50018/20000025B5B50018||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM128|20000025B5A50019/20000025B5B50019||NON-PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM129|20000025B5A5001A/20000025B5B5001A||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM130|20000025B5A5001B/20000025B5B5001B||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM131|20000025B5A3000C/20000025B5A3000D/20000025B5B3000C/20000025B5B3000D||INFRASTRUCTURE|
|taprpur001.pt.int.tenneco.com|CDCPILVM132|20000025B5A3000E/20000025B5B3000E||INFRASTRUCTURE|
|taprpur001.pt.int.tenneco.com|CDCPILVM133|20000025B5A30010/20000025B5A30011/20000025B5B30010/20000025B5B30011||INFRASTRUCTURE|
|taprpur001.pt.int.tenneco.com|CDCPILVM134|20000025B5A30012/20000025B5B30012||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM135|20000025B5A30013/20000025B5B30013||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM136|20000025B5A50025/20000025B5B50025|||
|taprpur001.pt.int.tenneco.com|CDCPILVM137|20000025B5A30015/20000025B5B30015||PROD-HP|
|taprpur001.pt.int.tenneco.com|CDCPILVM138|20000025B5A30016/20000025B5B30016||NON-PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM139|20000025B5A30017/20000025B5B30017||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM140|20000025B5A30018/20000025B5B30018||NON-PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM141|20000025B5A30019/20000025B5B30019||ACTIFIO|
|taprpur001.pt.int.tenneco.com|CDCPILVM142|20000025B5A3001A/20000025B5B3001A||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM144|20000025B5A3001D/20000025B5B3001D||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM145|20000025B5A3001B/20000025B5B3001B||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM146|20000025B5A3002C/20000025B5B3002C||NON-PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM147|20000025B5A30021/20000025B5B30021||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM148|20000025B5A30023/20000025B5B30023||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM149|20000025B5A30025/20000025B5B30025||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM150|20000025B5A30027/20000025B5B30027||PROD-HP|
|taprpur001.pt.int.tenneco.com|CDCPILVM151|20000025B5A30029/20000025B5B30029||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM152|20000025B5A30030/20000025B5B30030||NON-PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM153|20000025B5A30032/20000025B5B30032||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM154|20000025B5A30034/20000025B5B30034||INFRASTRUCTURE|
|taprpur001.pt.int.tenneco.com|CDCPILVM155|20000025B5A30036/20000025B5B30036||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM156|20000025B5A30038/20000025B5B30038||CITRIX|
|taprpur001.pt.int.tenneco.com|CDCPILVM157|20000025B5A5001E/20000025B5B5001E||PROD-MS2|
|taprpur001.pt.int.tenneco.com|CDCPILVM158|20000025B5A3003C/20000025B5B3003C||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM159|20000025B5A3003E/20000025B5B3003E||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM160|20000025B5A30040/20000025B5B30040||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM161|20000025B5A30042/20000025B5B30042||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM162|20000025B5A30044/20000025B5B30044||NON-PROD-LINUX1|
|taprpur001.pt.int.tenneco.com|CDCPILVM163|20000025B5A30046/20000025B5B30046||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM164|20000025B5A30048/20000025B5B30048||PROD-MS2|
|taprpur001.pt.int.tenneco.com|CDCPILVM165|20000025B5A3004A/20000025B5B3004A||CITRIX|
|taprpur001.pt.int.tenneco.com|CDCPILVM166|20000025B5A3004C/20000025B5B3004C||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM167|20000025B5A3004E/20000025B5B3004E||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM168|20000025B5A50023/20000025B5B50023|||
|taprpur001.pt.int.tenneco.com|CDCPILVM169|20000025B5A50021/20000025B5B50021||PROD-MS2|
|taprpur001.pt.int.tenneco.com|CDCPILVM170|20000025B5A50022/20000025B5B50022||ONE-STREAM|
|taprpur001.pt.int.tenneco.com|CDCPILVM171|20000025B5A50020/20000025B5B50020||CITRIX|
|taprpur001.pt.int.tenneco.com|CDCPILVM172|20000025B5A50026/20000025B5B50026|||
|taprpur001.pt.int.tenneco.com|CDCPILVM173|20000025B5A5001F/20000025B5B5001F||ONE-STREAM|
|taprpur001.pt.int.tenneco.com|CDCPILVM174|20000025B5A50027/20000025B5B50027||PROD-MS2|
|taprpur001.pt.int.tenneco.com|CDCPILVM175|20000025B5A50024/20000025B5B50024|||
|taprpur001.pt.int.tenneco.com|CDCPILVM176|20000025B5A50028/20000025B5B50028||NON-PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|CDCPILVM177|20000025B5A50029/20000025B5B50029||NON-PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|CDCPILVM178|20000025B5A5002A/20000025B5B5002A||NON-PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|CDCPILVM179|20000025B5A5002B/20000025B5B5002B||NON-PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|CDCPILVM180|20000025B5A5002C/20000025B5B5002C||ACTIFIO|
|taprpur001.pt.int.tenneco.com|CDCPILVM181|20000025B5A5002D/20000025B5B5002D||ACTIFIO|
|taprpur001.pt.int.tenneco.com|cdcpilvm182|20000025B5A3002B/20000025B5B3002B||PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|CDCPILVM183|20000025B5A3002F/20000025B5B3002F|||
|taprpur001.pt.int.tenneco.com|cdcpilvm185|20000025B5A30053/20000025B5B30053||PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|cdcpilvm186|20000025B5A30055/20000025B5B30055||PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|CDCPILVM187|20000025B5A30057/20000025B5B30057||NON-PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|CDCPILVM188|20000025B5A30059/20000025B5B30059||NON-PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|cdcpilvm189|20000025B5A3005B/20000025B5B3005B||PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|CDCPILVM190|20000025B5A80008/20000025B5B80008||INFRASTRUCTURE|
|taprpur001.pt.int.tenneco.com|CDCPILVM191|20000025B5A80001/20000025B5B80001||PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM192|20000025B5A80002/20000025B5B80002||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM193|20000025B5A80003/20000025B5B80003||PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|CDCPILVM194|20000025B5A80004/20000025B5B80004||PROD-REDHAT1|
|taprpur001.pt.int.tenneco.com|CDCPILVM195|20000025B5A80005/20000025B5B80005||PROD-MS2|
|taprpur001.pt.int.tenneco.com|CDCPILVM196|20000025B5A80006/20000025B5B80006||PROD-MS2|
|taprpur001.pt.int.tenneco.com|CDCPILVM197|20000025B5A80007/20000025B5B80007||PROD-MS2|
|taprpur001.pt.int.tenneco.com|CDCPILVM198|20000025B5A3005D/20000025B5B3005D||NON-PROD-MS1|
|taprpur001.pt.int.tenneco.com|CDCPILVM199|20000025B5A80000/20000025B5B80000|||
|taprpur001.pt.int.tenneco.com|CDCPILVM200|20000025B5A80009/20000025B5B80009|||
|taprpur001.pt.int.tenneco.com|CDCPILVM201|20000025B5A8000A/20000025B5B8000A|||
|taprpur001.pt.int.tenneco.com|CDCPILVM202|20000025B5A8000B/20000025B5B8000B|||
|taprpur001.pt.int.tenneco.com|CDCPILVM203|20000025B5A8000C/20000025B5B8000C||CITRIX|
|taprpur001.pt.int.tenneco.com|CDCPILVM204|20000025B5A8000D/20000025B5B8000D||INFRASTRUCTURE|
|taprpur001.pt.int.tenneco.com|CDCPILVM205|20000025B5A8000E/20000025B5B8000E||PROD-MS2|
|taprpur001.pt.int.tenneco.com|CDCPILVM206|20000025B5A8000F/20000025B5B8000F||PROD-SUSE1|
|taprpur001.pt.int.tenneco.com|CDCPILVM207|20000025B5A80010/20000025B5B80010|||
|taprpur001.pt.int.tenneco.com|daap3p01|C050760AC43F00C0/C050760AC43F00C1/C050760AC43F00C4/C050760AC43F00C5|||
|taprpur001.pt.int.tenneco.com|daerap98|C050760AC44200FE/C050760AC44200FF/C050760AC4420102/C050760AC4420103||daerap00|
|taprpur001.pt.int.tenneco.com|daerap99|C050760AC43F00B8/C050760AC43F00B9/C050760AC43F00BE/C050760AC43F00BF||daerap00|
|taprpur001.pt.int.tenneco.com|daerdb98|C050760AC442011C/C050760AC442011D/C050760AC442011E/C050760AC442011F|||
|taprpur001.pt.int.tenneco.com|daerdb99|C050760AC43F0098/C050760AC43F0099/C050760AC43F009E/C050760AC43F009F|||
|taprpur001.pt.int.tenneco.com|dafoap01|C050760AC4420124/C050760AC4420125/C050760AC4420126/C050760AC4420127|||
|taprpur001.pt.int.tenneco.com|dafodb01|C050760AC44200D6/C050760AC44200D7/C050760AC44200D8/C050760AC44200D9|||
|taprpur001.pt.int.tenneco.com|dagi3p01|C050760AC4420134/C050760AC4420135/C050760AC4420136/C050760AC4420137|||
|taprpur001.pt.int.tenneco.com|dahydb02|C050760AC44200B6/C050760AC44200B7/C050760AC44200BA/C050760AC44200BB|||
|taprpur001.pt.int.tenneco.com|deerap98|C050760AC4420076/C050760AC4420077/C050760AC442007A/C050760AC442007B||deerap00|
|taprpur001.pt.int.tenneco.com|deerap99|C050760AC43F0082/C050760AC43F0083/C050760AC43F0084/C050760AC43F0085||deerap00|
|taprpur001.pt.int.tenneco.com|deerdb98|C050760AC43F0058/C050760AC43F0059/C050760AC43F005C/C050760AC43F005D|||
|taprpur001.pt.int.tenneco.com|deerdb99|C050760AC43F0090/C050760AC43F0091/C050760AC43F0094/C050760AC43F0095|||
|taprpur001.pt.int.tenneco.com|dgaidb01|C050760AC43F0068/C050760AC43F0069/C050760AC43F006C/C050760AC43F006D|||
|taprpur001.pt.int.tenneco.com|dgasdb01|C050760AC4420048/C050760AC4420049/C050760AC442004A/C050760AC442004B/C050760AC4420128/C050760AC4420129|||
|taprpur001.pt.int.tenneco.com|dgbcdb01|C050760AC43F00A2/C050760AC43F00A3/C050760AC43F00A4/C050760AC43F00A5|||
|taprpur001.pt.int.tenneco.com|dggpdb01|C050760AC4420056/C050760AC4420057/C050760AC442005A/C050760AC442005B|||
|taprpur001.pt.int.tenneco.com|dggtdb01|C050760AC442003C/C050760AC442003D/C050760AC4420042/C050760AC4420043|||
|taprpur001.pt.int.tenneco.com|dggwdb01|C050760AC44200C6/C050760AC44200C7/C050760AC44200CA/C050760AC44200CB|||
|taprpur001.pt.int.tenneco.com|dgimdb01|C050760AC43F0020/C050760AC43F0021/C050760AC43F0024/C050760AC43F0025|||
|taprpur001.pt.int.tenneco.com|dgjbdb01|C050760AC442009C/C050760AC442009D/C050760AC44200A2/C050760AC44200A3|||
|taprpur001.pt.int.tenneco.com|dgomdb01|C050760AC43F0072/C050760AC43F0073/C050760AC43F0076/C050760AC43F0077|||
|taprpur001.pt.int.tenneco.com|dgrmdb01|C050760AC4420082/C050760AC4420083/C050760AC4420138/C050760AC4420139|||
|taprpur001.pt.int.tenneco.com|dgscdb01|C050760AC43F0088/C050760AC43F0089/C050760AC43F008E/C050760AC43F008F|||
|taprpur001.pt.int.tenneco.com|dgsndb01|C050760AC43F0062/C050760AC43F0063/C050760AC43F0064/C050760AC43F0065|||
|taprpur001.pt.int.tenneco.com|dgsodb01|C050760AC44200F4/C050760AC44200F5/C050760AC44200F8/C050760AC44200F9|||
|taprpur001.pt.int.tenneco.com|itcad001|C050760AC4420120/C050760AC4420121/C050760AC4420122/C050760AC4420123|||
|taprpur001.pt.int.tenneco.com|itcap001|C0507607F34D0072/C0507607F34D0073/C0507607F34D0074/C0507607F34D0075|||
|taprpur001.pt.int.tenneco.com|mock1-vmware||||
|taprpur001.pt.int.tenneco.com|paap3p01|C050760AC43F013C/C050760AC43F013D/C050760AC43F013E/C050760AC43F013F|||
|taprpur001.pt.int.tenneco.com|paarfs01|C050760AC442015A/C050760AC442015B/C050760AC442015C/C050760AC442015D|||
|taprpur001.pt.int.tenneco.com|paerap98|C050760AC43F0140/C050760AC43F0141/C050760AC43F0142/C050760AC43F0143||paerap00|
|taprpur001.pt.int.tenneco.com|paerap99|C050760AC442015E/C050760AC442015F/C050760AC4420160/C050760AC4420161||paerap00|
